"state", "date_peak", "cases_peak"
"oman", "10/06/20", "175"
"oman", "04/13/21", "274"
"oman", "06/29/21", "441"
"oman", "02/01/22", "483"
"oman", "07/03/22", "44"
"pakistan", "06/16/20", "24"
"pakistan", "12/04/20", "12"
"pakistan", "04/22/21", "21"
"pakistan", "08/02/21", "18"
"pakistan", "01/28/22", "27"
"pakistan", "05/11/22", "1"
"pakistan", "07/05/22", "3"
"palestine", "04/04/20", "4"
"palestine", "07/19/20", "60"
"palestine", "09/15/20", "128"
"palestine", "12/02/20", "356"
"palestine", "04/07/21", "443"
"palestine", "10/04/21", "1,005"
"palestine", "02/01/22", "1,435"
"palestine", "07/24/22", "280"
"panama", "07/14/20", "234"
"panama", "01/07/21", "756"
"panama", "07/02/21", "223"
"panama", "01/21/22", "2,113"
"panama", "05/21/22", "716"
"papua_new_guinea", "08/10/20", "2"
"papua_new_guinea", "10/12/20", "0"
"papua_new_guinea", "12/09/20", "1"
"papua_new_guinea", "03/29/21", "27"
"papua_new_guinea", "05/12/21", "30"
"papua_new_guinea", "07/22/21", "4"
"papua_new_guinea", "10/22/21", "40"
"papua_new_guinea", "02/19/22", "23"
"papua_new_guinea", "03/26/22", "24"
"papua_new_guinea", "05/15/22", "8"
"paraguay", "05/08/20", "6"
"paraguay", "09/17/20", "111"
"paraguay", "12/17/20", "119"
"paraguay", "01/07/21", "127"
"paraguay", "06/03/21", "391"
"paraguay", "01/27/22", "1,149"
"paraguay", "04/20/22", "12"
"paraguay", "07/13/22", "596"
"peru", "05/31/20", "179"
"peru", "08/05/20", "239"
"peru", "02/12/21", "206"
"peru", "03/26/21", "269"
"peru", "01/21/22", "1,332"
"peru", "04/26/22", "19"
"peru", "07/21/22", "377"
"philippines", "08/13/20", "35"
"philippines", "01/16/21", "14"
"philippines", "04/11/21", "82"
"philippines", "05/29/21", "52"
"philippines", "09/12/21", "166"
"philippines", "01/15/22", "271"
"philippines", "07/24/22", "23"
"poland", "04/18/20", "9"
"poland", "06/07/20", "11"
"poland", "08/28/20", "17"
"poland", "11/08/20", "575"
"poland", "03/27/21", "664"
"poland", "12/03/21", "561"
"poland", "01/28/22", "1,139"
"poland", "07/22/22", "61"
"portugal", "04/08/20", "69"
"portugal", "07/11/20", "33"
"portugal", "11/19/20", "537"
"portugal", "01/22/21", "1,106"
"portugal", "04/09/21", "56"
"portugal", "07/16/21", "291"
"portugal", "01/29/22", "5,233"
"portugal", "05/25/22", "2,548"
"qatar", "05/28/20", "614"
"qatar", "10/22/20", "81"
"qatar", "04/14/21", "312"
"qatar", "08/19/21", "78"
"qatar", "01/14/22", "1,313"
"qatar", "07/20/22", "355"
"romania", "04/10/20", "17"
"romania", "08/14/20", "59"
"romania", "11/20/20", "395"
"romania", "03/26/21", "264"
"romania", "10/22/21", "699"
"romania", "02/03/22", "1,399"
"romania", "07/24/22", "313"
"russia", "05/10/20", "65"
"russia", "12/24/20", "168"
"russia", "07/11/21", "145"
"russia", "11/04/21", "232"
"russia", "02/12/22", "1,138"
"russia", "07/24/22", "39"
"rwanda", "04/27/20", "1"
"rwanda", "07/26/20", "3"
"rwanda", "08/24/20", "10"
"rwanda", "01/28/21", "23"
"rwanda", "04/05/21", "12"
"rwanda", "07/20/21", "94"
"rwanda", "12/30/21", "81"
"rwanda", "07/06/22", "4"
"saudi_arabia", "06/17/20", "107"
"saudi_arabia", "06/30/21", "34"
"saudi_arabia", "01/17/22", "134"
"saudi_arabia", "06/29/22", "30"
"senegal", "06/20/20", "6"
"senegal", "08/08/20", "7"
"senegal", "02/13/21", "17"
"senegal", "07/19/21", "51"
"senegal", "01/08/22", "30"
"senegal", "07/15/22", "2"
"serbia", "04/16/20", "49"
"serbia", "07/29/20", "56"
"serbia", "12/03/20", "928"
"serbia", "03/30/21", "697"
"serbia", "09/30/21", "927"
"serbia", "01/30/22", "2,436"
"serbia", "07/24/22", "566"
"sierra_leone", "05/26/20", "4"
"sierra_leone", "09/14/20", "1"
"sierra_leone", "01/30/21", "7"
"sierra_leone", "04/19/21", "1"
"sierra_leone", "06/23/21", "9"
"sierra_leone", "01/01/22", "7"
"sierra_leone", "03/16/22", "0"
"sierra_leone", "04/12/22", "0"
"sierra_leone", "07/04/22", "0"
"singapore", "04/21/20", "161"
"singapore", "07/26/20", "64"
"singapore", "01/30/21", "5"
"singapore", "05/17/21", "6"
"singapore", "07/22/21", "26"
"singapore", "10/27/21", "598"
"singapore", "02/25/22", "3,002"
"singapore", "07/16/22", "1,611"
"slovakia", "04/17/20", "10"
"slovakia", "11/02/20", "487"
"slovakia", "01/08/21", "1,200"
"slovakia", "02/26/21", "936"
"slovakia", "12/03/21", "1,851"
"slovakia", "02/11/22", "3,667"
"slovakia", "07/22/22", "214"
"slovenia", "03/27/20", "19"
"slovenia", "07/06/20", "9"
"slovenia", "10/30/20", "780"
"slovenia", "12/11/20", "676"
"slovenia", "01/07/21", "905"
"slovenia", "04/02/21", "484"
"slovenia", "11/12/21", "1,407"
"slovenia", "01/28/22", "6,079"
"slovenia", "03/25/22", "1,268"
"slovenia", "07/22/22", "726"
"somalia", "06/02/20", "3"
"somalia", "09/24/20", "1"
"somalia", "11/01/20", "2"
"somalia", "03/02/21", "10"
"somalia", "10/04/21", "8"
"somalia", "01/22/22", "9"
"somalia", "04/03/22", "1"
"somalia", "06/11/22", "1"
"somalia", "07/23/22", "0"
"south_africa", "07/17/20", "184"
"south_africa", "01/09/21", "286"
"south_africa", "07/02/21", "293"
"south_africa", "12/15/21", "353"
"south_africa", "05/13/22", "113"
"south_korea", "03/01/20", "11"
"south_korea", "07/03/20", "1"
"south_korea", "08/25/20", "6"
"south_korea", "12/18/20", "17"
"south_korea", "04/22/21", "12"
"south_korea", "09/27/21", "44"
"south_korea", "12/16/21", "116"
"south_korea", "03/17/22", "6,911"
"south_korea", "07/24/22", "1,207"
"south_sudan", "06/09/20", "9"
"south_sudan", "07/15/20", "2"
"south_sudan", "09/17/20", "1"
"south_sudan", "12/25/20", "3"
"south_sudan", "02/20/21", "16"
"south_sudan", "06/19/21", "1"
"south_sudan", "09/16/21", "3"
"south_sudan", "10/30/21", "1"
"south_sudan", "12/22/21", "17"
"south_sudan", "03/30/22", "1"
"spain", "03/28/20", "145"
"spain", "11/04/20", "431"
"spain", "01/20/21", "744"
"spain", "04/21/21", "184"
"spain", "07/21/21", "542"
"spain", "01/12/22", "2,792"
"spain", "04/20/22", "373"
"spain", "07/03/22", "469"
"sri_lanka", "05/28/20", "3"
"sri_lanka", "07/11/20", "4"
"sri_lanka", "12/10/20", "28"
"sri_lanka", "02/11/21", "36"
"sri_lanka", "05/22/21", "128"
"sri_lanka", "08/28/21", "245"
"sri_lanka", "12/13/21", "41"
"sri_lanka", "02/08/22", "57"
"sri_lanka", "07/24/22", "3"
"sudan", "06/18/20", "4"
"sudan", "12/05/20", "6"
"sudan", "04/14/21", "4"
"sudan", "05/31/21", "2"
"sudan", "08/10/21", "1"
"sudan", "10/16/21", "3"
"sudan", "11/30/21", "4"
"sudan", "01/18/22", "12"
"sudan", "05/30/22", "0"
"sudan", "07/02/22", "0"
"sweden", "04/23/20", "53"
"sweden", "06/25/20", "96"
"sweden", "08/13/20", "27"
"sweden", "01/06/21", "711"
"sweden", "04/07/21", "603"
"sweden", "09/08/21", "102"
"sweden", "01/26/22", "3,910"
"sweden", "07/19/22", "79"
"switzerland", "03/22/20", "113"
"switzerland", "11/04/20", "948"
"switzerland", "04/14/21", "244"
"switzerland", "09/08/21", "368"
"switzerland", "01/26/22", "4,138"
"switzerland", "03/16/22", "3,225"
"switzerland", "07/10/22", "920"
"syria", "04/09/20", "0"
"syria", "08/16/20", "3"
"syria", "12/16/20", "6"
"syria", "03/21/21", "7"
"syria", "06/16/21", "2"
"syria", "10/19/21", "15"
"syria", "02/11/22", "6"
"syria", "07/24/22", "1"
"taiwan", "03/20/20", "1"
"taiwan", "07/20/20", "0"
"taiwan", "11/28/20", "0"
"taiwan", "01/21/21", "0"
"taiwan", "05/25/21", "22"
"taiwan", "01/25/22", "3"
"taiwan", "05/27/22", "3,027"
"tajikistan", "05/22/20", "21"
"tajikistan", "09/21/20", "4"
"tajikistan", "12/10/20", "6"
"tajikistan", "07/26/21", "7"
"tajikistan", "11/20/21", "0"
"tajikistan", "01/26/22", "2"
"tanzania", "07/27/21", "1"
"tanzania", "09/21/21", "55"
"tanzania", "12/27/21", "6"
"tanzania", "05/08/22", "3"
"tanzania", "07/12/22", "4"
"thailand", "03/31/20", "2"
"thailand", "06/20/20", "0"
"thailand", "07/12/20", "0"
"thailand", "09/03/20", "0"
"thailand", "01/29/21", "10"
"thailand", "05/20/21", "49"
"thailand", "08/14/21", "264"
"thailand", "04/11/22", "329"
"thailand", "07/24/22", "33"
"timor", "04/14/20", "2"
"timor", "08/25/20", "0"
"timor", "09/27/20", "0"
"timor", "10/24/20", "0"
"timor", "12/26/20", "1"
"timor", "05/29/21", "127"
"timor", "08/26/21", "218"
"timor", "02/10/22", "125"
"timor", "05/04/22", "2"
"timor", "05/26/22", "2"
"timor", "07/06/22", "1"
"togo", "05/16/20", "2"
"togo", "08/20/20", "2"
"togo", "10/30/20", "3"
"togo", "04/02/21", "20"
"togo", "08/23/21", "27"
"togo", "01/05/22", "56"
"togo", "07/13/22", "3"
"trinidad_and_tobago", "03/24/20", "5"
"trinidad_and_tobago", "09/17/20", "76"
"trinidad_and_tobago", "11/20/20", "33"
"trinidad_and_tobago", "01/15/21", "11"
"trinidad_and_tobago", "05/21/21", "325"
"trinidad_and_tobago", "08/10/21", "153"
"trinidad_and_tobago", "09/24/21", "134"
"trinidad_and_tobago", "12/09/21", "460"
"trinidad_and_tobago", "01/21/22", "472"
"trinidad_and_tobago", "05/17/22", "325"
"trinidad_and_tobago", "07/12/22", "85"
"tunisia", "04/03/20", "3"
"tunisia", "10/19/20", "129"
"tunisia", "01/14/21", "209"
"tunisia", "04/23/21", "155"
"tunisia", "07/09/21", "588"
"tunisia", "11/09/21", "28"
"tunisia", "01/20/22", "769"
"tunisia", "07/17/22", "318"
"turkey", "04/14/20", "46"
"turkey", "06/16/20", "15"
"turkey", "09/16/20", "17"
"turkey", "12/09/20", "1,656"
"turkey", "04/16/21", "615"
"turkey", "08/09/21", "252"
"turkey", "10/14/21", "313"
"turkey", "02/03/22", "1,051"
"turkey", "07/18/22", "382"
"uganda", "04/01/20", "0"
"uganda", "05/28/20", "1"
"uganda", "09/21/20", "5"
"uganda", "12/10/20", "14"
"uganda", "06/13/21", "28"
"uganda", "08/26/21", "69"
"uganda", "01/01/22", "31"
"uganda", "06/09/22", "5"
"ukraine", "05/09/20", "10"
"ukraine", "11/27/20", "291"
"ukraine", "04/09/21", "322"
"ukraine", "11/05/21", "479"
"ukraine", "02/11/22", "750"
"ukraine", "06/16/22", "127"
"ukraine", "07/24/22", "6"
"united_arab_emirates", "05/21/20", "81"
"united_arab_emirates", "10/24/20", "132"
"united_arab_emirates", "01/28/21", "346"
"united_arab_emirates", "06/14/21", "222"
"united_arab_emirates", "01/17/22", "274"
"united_arab_emirates", "07/02/22", "163"
"united_kingdom", "04/22/20", "62"
"united_kingdom", "11/14/20", "333"
"united_kingdom", "01/07/21", "770"
"united_kingdom", "07/18/21", "611"
"united_kingdom", "09/06/21", "493"
"united_kingdom", "10/21/21", "607"
"united_kingdom", "02/02/22", "2,731"
"united_kingdom", "03/23/22", "1,279"
"united_kingdom", "07/11/22", "411"
"united_states", "04/08/20", "81"
"united_states", "07/23/20", "171"
"united_states", "01/08/21", "661"
"united_states", "04/08/21", "187"
"united_states", "09/02/21", "466"
"united_states", "01/12/22", "2,224"
"united_states", "05/18/22", "333"
"united_states", "07/14/22", "388"
"uruguay", "03/27/20", "6"
"uruguay", "07/24/20", "5"
"uruguay", "01/13/21", "249"
"uruguay", "04/09/21", "1,029"
"uruguay", "05/28/21", "984"
"uruguay", "09/11/21", "40"
"uruguay", "01/19/22", "2,867"
"uruguay", "05/29/22", "391"
"uzbekistan", "04/13/20", "3"
"uzbekistan", "08/07/20", "19"
"uzbekistan", "09/18/20", "16"
"uzbekistan", "05/08/21", "10"
"uzbekistan", "08/06/21", "23"
"uzbekistan", "01/22/22", "34"
"uzbekistan", "06/26/22", "3"
"venezuela", "08/14/20", "35"
"venezuela", "12/11/20", "15"
"venezuela", "01/20/21", "18"
"venezuela", "04/06/21", "44"
"venezuela", "06/07/21", "44"
"venezuela", "10/06/21", "53"
"venezuela", "01/29/22", "74"
"venezuela", "07/23/22", "13"
"vietnam", "03/20/20", "0"
"vietnam", "05/12/20", "0"
"vietnam", "07/30/20", "0"
"vietnam", "09/25/20", "0"
"vietnam", "10/25/20", "0"
"vietnam", "01/31/21", "1"
"vietnam", "08/29/21", "118"
"vietnam", "01/07/22", "177"
"vietnam", "03/15/22", "2,529"
"vietnam", "07/21/22", "10"
"yemen", "06/13/20", "1"
"yemen", "12/04/20", "0"
"yemen", "01/13/21", "0"
"yemen", "04/02/21", "3"
"yemen", "09/05/21", "1"
"yemen", "02/09/22", "2"
"yemen", "04/02/22", "0"
"yemen", "07/14/22", "0"
"zambia", "05/12/20", "4"
"zambia", "07/31/20", "13"
"zambia", "01/15/21", "66"
"zambia", "06/25/21", "132"
"zambia", "12/31/21", "185"
"zambia", "04/14/22", "7"
"zambia", "06/22/22", "8"
"zambia", "07/17/22", "11"
"zimbabwe", "04/11/20", "0"
"zimbabwe", "08/02/20", "12"
"zimbabwe", "01/12/21", "51"
"zimbabwe", "04/19/21", "5"
"zimbabwe", "07/15/21", "133"
"zimbabwe", "09/25/21", "16"
"zimbabwe", "12/10/21", "251"
"zimbabwe", "03/03/22", "29"
"zimbabwe", "05/25/22", "13"
